Date,RegionName,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1996-04-30,01001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,35800,82100,107600,114600,127300,101900,68700,67000,101900,107000,124800,,,,,
1996-04-30,01002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,71700,87400,123300,171500,,135200,97000,81300,135200,145800,213600,,,,,
1996-04-30,01005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,87700,100600,117200,,101200,85400,,101200,101200,125700,,,,,
1996-04-30,01007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,96900,125100,148200,,124000,97900,87600,124000,125000,162100,,,,,
1996-04-30,01008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,90700,109900,128400,,109300,81100,,109300,109300,148100,,,,,
1996-04-30,01010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,97000,114900,138400,,112000,91300,,112000,112000,150900,,,,,
1996-04-30,01011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,79600,90700,,,85200,72800,,85200,85200,122300,,,,,
1996-04-30,01013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,73500,82200,88500,,80500,71300,50400,80500,81600,100900,,,,,
1996-04-30,01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,58700,80700,95900,99200,109200,93400,74800,70800,93400,94000,111700,,,,,
1996-04-30,01022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,49800,58200,,,,,50200,,,,71800,,,,,
1996-04-30,01026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,102200,124100,,,114900,83700,,114900,114900,,,,,,
1996-04-30,01027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,98700,111800,128200,,111800,94600,,111800,112700,145800,,,,,
1996-04-30,01028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,103000,118000,148000,186000,121600,102800,,121600,120500,186900,,,,,
1996-04-30,01030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,92800,114300,129800,145500,114600,96100,,114600,114600,156300,,,,,
1996-04-30,01033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,90600,112900,124000,,109700,89800,64100,109700,111100,145100,,,,,
1996-04-30,01034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,121200,137000,156400,,136800,99900,,136800,136800,173300,,,,,
1996-04-30,01035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,111500,137200,169600,,144100,110700,,144100,144100,205100,,,,,
1996-04-30,01036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,102700,116700,150100,,123300,97200,,123300,123500,177200,,,,,
1996-04-30,01038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,107000,122700,183000,,,105900,,,128800,198200,,,,,
1996-04-30,01040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,70800,85500,93400,,83200,61500,49200,83200,86200,115600,,,,,
1996-04-30,01050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,95900,111500,116100,,107700,82600,,107700,107700,140000,,,,,
1996-04-30,01053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,119400,126700,,,124000,99900,119900,124000,135900,201900,,,,,
1996-04-30,01054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,120700,136000,167400,,137600,109200,,137600,138100,,,,,,
1996-04-30,01056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,88000,105800,111400,118000,102800,83200,89300,102800,104200,141300,,,,,
1996-04-30,01057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,94000,106700,118500,,105700,87300,,105700,105700,141100,,,,,
1996-04-30,01060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,67800,87800,127100,162400,217800,112600,72900,75100,112600,133900,179900,,,,,
1996-04-30,01062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,105600,115300,168200,,118400,100700,95100,118400,119400,194500,,,,,
1996-04-30,01068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,125900,147700,,125600,97100,,125600,125700,160100,,,,,
1996-04-30,01069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,83700,98100,107200,,94800,79500,,94800,96300,119500,,,,,
1996-04-30,01071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,102700,,,105500,80700,,105500,105500,147600,,,,,
1996-04-30,01072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,99600,121700,142200,,115700,92400,,115700,115900,159400,,,,,
1996-04-30,01073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,104900,130900,158900,,133200,104200,,133200,135400,169000,,,,,
1996-04-30,01075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,91300,106300,125000,,104700,84500,87300,104700,107000,149500,,,,,
1996-04-30,01077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,91400,105700,126800,172400,179200,123000,95500,106900,123000,127000,184500,,,,,
1996-04-30,01080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,81200,86900,,,86300,,,86300,87500,100200,,,,,
1996-04-30,01081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,84100,105500,,,97900,80200,,97900,98200,121200,,,,,
1996-04-30,01082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,89700,102000,105500,,99600,78600,,99600,99700,126500,,,,,
1996-04-30,01083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,89200,101300,105400,,100300,77800,,100300,101000,130900,,,,,
1996-04-30,01085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,80000,87300,111500,144800,155100,110300,83400,,110300,113000,156900,,,,,
1996-04-30,01089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,40300,78800,97600,112800,124100,96700,76200,,96700,98100,129700,,,,,
1996-04-30,01095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,104700,145800,178300,199600,156600,105300,,156600,157400,200400,,,,,
1996-04-30,01096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,101000,121500,138300,,117700,87600,,117700,118600,173800,,,,,
1996-04-30,01098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,118800,,,116000,87200,,116000,116000,,,,,,
1996-04-30,01104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,50700,56000,55600,,54600,,,54600,54600,64500,,,,,
1996-04-30,01105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,49300,50700,,,,,44200,,53000,69800,,,,,
1996-04-30,01106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,122100,152100,198000,249400,169100,126700,,169100,170200,252900,,,,,
1996-04-30,01107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,62300,72600,,64100,55300,,64100,64500,87700,,,,,
1996-04-30,01108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,65300,65900,66800,86500,66400,54300,57700,66400,67000,84100,,,,,
1996-04-30,01109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,55900,60900,58200,62600,59700,,,59700,59700,71600,,,,,
1996-04-30,01118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,69300,79500,82800,,77500,66300,,77500,77500,93600,,,,,
1996-04-30,01119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,65900,73100,80800,,72300,61600,,72300,72500,89000,,,,,
1996-04-30,01128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,84400,83700,89000,,84500,75200,,84500,84500,97400,,,,,
1996-04-30,01129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,48900,68900,79600,92000,,78100,64100,54000,78100,80700,93400,,,,,
1996-04-30,01151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,56900,65200,67800,,61200,54000,,61200,63100,72800,,,,,
1996-04-30,01201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,64100,78100,86400,106800,133400,86000,68900,95700,86000,85800,124900,,,,,
1996-04-30,01220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,70700,76500,77700,,76100,,,76100,76100,87100,,,,,
1996-04-30,01223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,80200,118600,140000,160100,107500,70200,,107500,107500,152300,,,,,
1996-04-30,01225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83300,,,,,75500,,,,,,,,,
1996-04-30,01226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,74000,82600,,,91400,74400,,91400,91200,,,,,,
1996-04-30,01230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,104000,135800,164200,220300,283200,,100900,125200,,,286500,,,,,
1996-04-30,01235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,78000,97000,,,90000,69400,,90000,88400,128500,,,,,
1996-04-30,01237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,89500,109600,125300,,104000,68300,,104000,102800,136600,,,,,
1996-04-30,01238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,104500,106500,130500,,112600,86100,,112600,110500,,,,,,
1996-04-30,01240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,118600,144300,,,148600,107000,,148600,146800,241000,,,,,
1996-04-30,01245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,135700,,202900,,,118500,,,,,,,,,
1996-04-30,01247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,55700,63800,69200,72800,,68400,,,68400,68500,84300,,,,,
1996-04-30,01253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,139900,168600,,134100,73900,,134100,134100,190600,,,,,
1996-04-30,01254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,174700,239800,,179800,116100,,179800,180900,,,,,,
1996-04-30,01255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,108100,130100,164200,,127600,,,127600,127600,188300,,,,,
1996-04-30,01257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,127600,144500,208500,,144900,112800,,144900,144900,249000,,,,,
1996-04-30,01262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,122000,,214100,,,113500,,,,271200,,,,,
1996-04-30,01266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257900,,,,,,,,,,,,
1996-04-30,01267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,106700,127000,,,132200,96900,111600,132200,135000,204200,,,,,
1996-04-30,01270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,97600,,,,,,,,,,,,,
1996-04-30,01301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,73900,84900,93700,119300,85300,68200,,85300,87100,114000,,,,,
1996-04-30,01330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,117000,136200,,114400,84800,,114400,114400,159600,,,,,
1996-04-30,01331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,59600,67700,77600,83100,85100,74700,61400,,74700,75100,95800,,,,,
1996-04-30,01337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,90000,102000,121100,,100400,77000,,100400,100400,,,,,,
1996-04-30,01338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,91400,98400,108900,,98900,75600,,98900,98900,128900,,,,,
1996-04-30,01339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106200,107700,,,,,,,135100,,,,,
1996-04-30,01340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,74800,89300,98100,,88100,,,88100,88100,120900,,,,,
1996-04-30,01341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,112100,129500,151100,,130300,103200,,130300,130000,187700,,,,,
1996-04-30,01344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,76000,90300,91900,,89500,69000,,89500,88900,109700,,,,,
1996-04-30,01351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,89200,113300,121500,,108700,79300,,108700,110600,135100,,,,,
1996-04-30,01354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,97600,,,96400,78900,,96400,97000,129400,,,,,
1996-04-30,01360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,91000,101500,113100,,99700,81000,,99700,99700,135600,,,,,
1996-04-30,01364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,58800,71800,75100,76900,,74400,60200,,74400,74300,95100,,,,,
1996-04-30,01366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,121300,129400,,119000,89600,,119000,119000,153000,,,,,
1996-04-30,01368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,88600,106000,,,96100,75300,,96100,96100,,,,,,
1996-04-30,01370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,109500,128100,,111400,77300,,111400,110800,145200,,,,,
1996-04-30,01373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,103900,117900,137600,,118500,100400,102200,118500,121800,158500,,,,,
1996-04-30,01375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,116200,135300,149000,,135600,,,135600,135800,175800,,,,,
1996-04-30,01376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,73900,79600,90800,,78200,,,78200,79300,97100,,,,,
1996-04-30,01420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,73000,82700,87700,100200,78400,60400,69300,78400,80900,108200,,,,,
1996-04-30,01430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,89000,109200,137200,,102800,81000,,102800,103100,141800,,,,,
1996-04-30,01431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,97200,123800,142000,,117200,93300,,117200,117200,154500,,,,,
1996-04-30,01432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,91400,131400,166500,,124100,89700,86300,124100,131300,172300,,,,,
1996-04-30,01440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,63600,84100,88900,99000,79300,61000,,79300,82200,102000,,,,,
1996-04-30,01450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,136200,179900,255600,287900,214000,144600,140700,214000,219100,,,,,,
1996-04-30,01451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,183000,238800,318600,367600,269500,193900,,269500,275700,365400,,,,,
1996-04-30,01452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,95800,122600,146700,,120700,93600,,120700,122700,156400,,,,,
1996-04-30,01453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,52400,76000,107800,132100,148000,98500,73500,63000,98500,108200,139800,,,,,
1996-04-30,01460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,138300,174000,240100,,187700,135900,,187700,190500,255300,,,,,
1996-04-30,01462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,83900,94500,121100,174400,187600,119500,88200,95400,119500,121500,184500,,,,,
1996-04-30,01463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,91400,131100,173800,175900,141200,111500,81800,141200,144700,186300,,,,,
1996-04-30,01464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,102500,131500,173500,,131100,100000,102900,131100,138200,175900,,,,,
1996-04-30,01468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,83600,96600,110100,,93700,76300,84300,93700,95100,123400,,,,,
1996-04-30,01469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,90200,118400,132700,,117900,93100,,117900,120200,143000,,,,,
1996-04-30,01473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,88400,117200,153000,,116400,85500,,116400,118500,166700,,,,,
1996-04-30,01474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,100400,127000,142900,,123600,97400,,123600,126100,156900,,,,,
1996-04-30,01475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,85000,93100,100300,,91300,74500,,91300,91600,116900,,,,,
1996-04-30,01501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,87500,113000,129100,135600,109100,86000,74200,109100,111800,139800,,,,,
1996-04-30,01503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,150000,165500,243500,,173600,127400,164700,173600,180900,271400,,,,,
1996-04-30,01504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,98400,118400,155200,,115800,93800,92100,115800,122200,159400,,,,,
1996-04-30,01505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,92300,142400,240900,,144300,94000,77000,144300,154800,246900,,,,,
1996-04-30,01506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,93800,111800,129500,,107400,80400,,107400,109400,141300,,,,,
1996-04-30,01507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,86600,96200,126200,159100,161600,126300,95000,,126300,127600,168600,,,,,
1996-04-30,01510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,103800,109800,121000,,108100,87700,103900,108100,110100,140200,,,,,
1996-04-30,01515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,100200,112100,141000,,111600,88700,,111600,111600,148000,,,,,
1996-04-30,01516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,105700,134200,161300,,132600,103300,80700,132600,134300,165600,,,,,
1996-04-30,01518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,110900,127400,157300,,133800,96800,,133800,134500,175500,,,,,
1996-04-30,01519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,103300,145400,208600,,161700,108900,87900,161700,177900,227900,,,,,
1996-04-30,01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,99500,124100,176300,214900,128300,97800,,128300,132200,196000,,,,,
1996-04-30,01521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,101000,,109700,,104100,,,104100,104100,127300,,,,,
