Unique_City_ID,City,County,State_Abbr,Zip,State
iatanplattemo,Iatan,Platte,MO,,Missouri
hacienda_heightslos_angelesca,Hacienda Heights,Los Angeles,CA,91745.0,California
gosportowenin,Gosport,Owen,IN,47433.0,Indiana
ophirsan_miguelco,Ophir,San Miguel,CO,81426.0,Colorado
delaware_water_gapmonroepa,Delaware Water Gap,Monroe,PA,18327.0,Pennsylvania
carolineshawanowi,Caroline,Shawano,WI,54928.0,Wisconsin
zwinglejacksonia,Zwingle,Jackson,IA,52079.0,Iowa
belenvalencianm,Belen,Valencia,NM,87002.0,New Mexico
yutansaundersne,Yutan,Saunders,NE,68073.0,Nebraska
independencegraysonva,Independence,Grayson,VA,24348.0,Virginia
heartwellkearneyne,Heartwell,Kearney,NE,68945.0,Nebraska
darbyvillepickawayoh,Darbyville,Pickaway,OH,,Ohio
american_fallspowerid,American Falls,Power,ID,83211.0,Idaho
dentonlancasterne,Denton,Lancaster,NE,68339.0,Nebraska
edgewoodorangefl,Edgewood,Orange,FL,,Florida
green_bayprince_edwardva,Green Bay,Prince Edward,VA,23942.0,Virginia
de_tour_villagechippewami,De Tour Village,Chippewa,MI,49725.0,Michigan
nahmadeltami,Nahma,Delta,MI,49864.0,Michigan
la_miradalos_angelesca,La Mirada,Los Angeles,CA,90638.0,California
leo_cedarvilleallenin,Leo-Cedarville,Allen,IN,,Indiana
grant_parkkankakeeil,Grant Park,Kankakee,IL,60940.0,Illinois
sterlingworcesterma,Sterling,Worcester,MA,1564.0,Massachusetts
mount_angelmarionor,Mount Angel,Marion,OR,97362.0,Oregon
floridahenryoh,Florida,Henry,OH,,Ohio
locostephensok,Loco,Stephens,OK,73442.0,Oklahoma
salford_townshipmontgomerypa,Salford Township,Montgomery,PA,,Pennsylvania
newportnewportri,Newport,Newport,RI,2841.0,Rhode Island
campbellsanta_claraca,Campbell,Santa Clara,CA,95008.0,California
landerfremontwy,Lander,Fremont,WY,82520.0,Wyoming
ocean_cityworcestermd,Ocean City,Worcester,MD,21842.0,Maryland
lafayettesussexnj,Lafayette,Sussex,NJ,7848.0,New Jersey
wiederkehr_villagefranklinar,Wiederkehr Village,Franklin,AR,,Arkansas
reeddeshaar,Reed,Desha,AR,,Arkansas
browns_valleytraversemn,Browns Valley,Traverse,MN,56219.0,Minnesota
upper_burrell_townshipwestmorelandpa,Upper Burrell Township,Westmoreland,PA,,Pennsylvania
stonehamoxfordme,Stoneham,Oxford,ME,4231.0,Maine
west_columbialexingtonsc,West Columbia,Lexington,SC,29172.0,South Carolina
mount_idamontgomeryar,Mount Ida,Montgomery,AR,71957.0,Arkansas
napier_townshipbedfordpa,Napier Township,Bedford,PA,,Pennsylvania
fairplaywashingtonmd,Fairplay,Washington,MD,21733.0,Maryland
cecilmontgomeryal,Cecil,Montgomery,AL,36013.0,Alabama
molinerock_islandil,Moline,Rock Island,IL,61265.0,Illinois
oregonlucasoh,Oregon,Lucas,OH,43616.0,Ohio
young_harristownsga,Young Harris,Towns,GA,30582.0,Georgia
youngsvillewarrenpa,Youngsville,Warren,PA,16371.0,Pennsylvania
warsawricemn,Warsaw,Rice,MN,55087.0,Minnesota
hollenback_townshipluzernepa,Hollenback Township,Luzerne,PA,,Pennsylvania
kapaakauaihi,Kapaa,Kauai,HI,96746.0,Hawaii
pasadenaanne_arundelmd,Pasadena,Anne Arundel,MD,21122.0,Maryland
tiogatiogany,Tioga,Tioga,NY,,New York
sardisburkega,Sardis,Burke,GA,30456.0,Georgia
bankspikeal,Banks,Pike,AL,36005.0,Alabama
white_swanyakimawa,White Swan,Yakima,WA,98952.0,Washington
toomsubalauderdalems,Toomsuba,Lauderdale,MS,39364.0,Mississippi
jenks_townshipforestpa,Jenks Township,Forest,PA,,Pennsylvania
worthjeffersonny,Worth,Jefferson,NY,,New York
ashfordcattaraugusny,Ashford,Cattaraugus,NY,,New York
parktonbaltimoremd,Parkton,Baltimore,MD,21120.0,Maryland
waycrosswarega,Waycross,Ware,GA,31503.0,Georgia
screvenwaynega,Screven,Wayne,GA,31560.0,Georgia
calhounmcminntn,Calhoun,McMinn,TN,37309.0,Tennessee
montgomerymontgomerytx,Montgomery,Montgomery,TX,77356.0,Texas
new_philadelphiatuscarawasoh,New Philadelphia,Tuscarawas,OH,44663.0,Ohio
helenvillejeffersonwi,Helenville,Jefferson,WI,53137.0,Wisconsin
deer_creek_townshipmercerpa,Deer Creek Township,Mercer,PA,,Pennsylvania
leitchfieldgraysonky,Leitchfield,Grayson,KY,42754.0,Kentucky
luraypageva,Luray,Page,VA,22835.0,Virginia
town_of_little_fallsherkimerny,Town of Little Falls,Herkimer,NY,,New York
wood_townshiphuntingdonpa,Wood Township,Huntingdon,PA,,Pennsylvania
gibsonscotlandnc,Gibson,Scotland,NC,28343.0,North Carolina
broadfordtazewellva,Broadford,Tazewell,VA,24316.0,Virginia
hendersonvillesumnertn,Hendersonville,Sumner,TN,37075.0,Tennessee
chesterthayerne,Chester,Thayer,NE,68327.0,Nebraska
kellybladennc,Kelly,Bladen,NC,28448.0,North Carolina
louannouachitaar,Louann,Ouachita,AR,71751.0,Arkansas
bridgevillehumboldtca,Bridgeville,Humboldt,CA,95526.0,California
issuecharlesmd,Issue,Charles,MD,20645.0,Maryland
lake_millswinnebagoia,Lake Mills,Winnebago,IA,50450.0,Iowa
grenlochgloucesternj,Grenloch,Gloucester,NJ,,New Jersey
lortonotoene,Lorton,Otoe,NE,68382.0,Nebraska
mercervillemercernj,Mercerville,Mercer,NJ,,New Jersey
osceolalewisny,Osceola,Lewis,NY,,New York
lurganfranklinpa,Lurgan,Franklin,PA,,Pennsylvania
coloniamiddlesexnj,Colonia,Middlesex,NJ,7067.0,New Jersey
fowlerfresnoca,Fowler,Fresno,CA,93625.0,California
new_smyrna_beachvolusiafl,New Smyrna Beach,Volusia,FL,32169.0,Florida
coal_creekfremontco,Coal Creek,Fremont,CO,81221.0,Colorado
jollyvillewilliamsontx,Jollyville,Williamson,TX,,Texas
central_citygilpinco,Central City,Gilpin,CO,80427.0,Colorado
stonycreek_townshipsomersetpa,Stonycreek Township,Somerset,PA,,Pennsylvania
harrisburgdauphinpa,Harrisburg,Dauphin,PA,17120.0,Pennsylvania
oakhamworcesterma,Oakham,Worcester,MA,1068.0,Massachusetts
rosedalebaltimoremd,Rosedale,Baltimore,MD,21237.0,Maryland
rockwellcerro_gordoia,Rockwell,Cerro Gordo,IA,50469.0,Iowa
jenala_sallela,Jena,La Salle,LA,,Louisiana
zempleitascamn,Zemple,Itasca,MN,,Minnesota
meridian_townshipinghammi,Meridian Township,Ingham,MI,,Michigan
gradylincolnar,Grady,Lincoln,AR,71644.0,Arkansas
rockwallrockwalltx,Rockwall,Rockwall,TX,75087.0,Texas
caddoatokaok,Caddo,Atoka,OK,,Oklahoma
northlakecookil,Northlake,Cook,IL,,Illinois
paoligarvinok,Paoli,Garvin,OK,73074.0,Oklahoma
adinmodocca,Adin,Modoc,CA,96006.0,California
dumbartonhenricova,Dumbarton,Henrico,VA,,Virginia
bethel_springsmcnairytn,Bethel Springs,McNairy,TN,38315.0,Tennessee
potosigrantwi,Potosi,Grant,WI,53820.0,Wisconsin
elmwood_parkcookil,Elmwood Park,Cook,IL,60707.0,Illinois
cornplanter_townshipvenangopa,Cornplanter Township,Venango,PA,,Pennsylvania
south_gate_ridgesarasotafl,South Gate Ridge,Sarasota,FL,,Florida
enterprisevolusiafl,Enterprise,Volusia,FL,,Florida
bethel_townshiparmstrongpa,Bethel Township,Armstrong,PA,,Pennsylvania
orwell_townshipbradfordpa,Orwell Township,Bradford,PA,,Pennsylvania
elginantelopene,Elgin,Antelope,NE,68636.0,Nebraska
carnot_moonalleghenypa,Carnot-Moon,Allegheny,PA,,Pennsylvania
cranbury_townshipmiddlesexnj,Cranbury Township,Middlesex,NJ,,New Jersey
mackenziesaint_louismo,Mackenzie,Saint Louis,MO,,Missouri
town_of_rumfordoxfordme,Town of Rumford,Oxford,ME,,Maine
gorefrederickva,Gore,Frederick,VA,22637.0,Virginia
novicecolemantx,Novice,Coleman,TX,79538.0,Texas
wichitasedgwickks,Wichita,Sedgwick,KS,67260.0,Kansas
laureljonesms,Laurel,Jones,MS,39443.0,Mississippi
ninilchikkenai_peninsulaak,Ninilchik,Kenai Peninsula,AK,99639.0,Alaska
surfsidemiami_dadefl,Surfside,Miami-Dade,FL,,Florida
sacramentomcleanky,Sacramento,McLean,KY,42372.0,Kentucky
colomawausharawi,Coloma,Waushara,WI,54930.0,Wisconsin
laconaoswegony,Lacona,Oswego,NY,13083.0,New York
friendshipknoxme,Friendship,Knox,ME,4547.0,Maine
amandafairfieldoh,Amanda,Fairfield,OH,43102.0,Ohio
proctormarshallwv,Proctor,Marshall,WV,26055.0,West Virginia
monroevilleallenin,Monroeville,Allen,IN,46773.0,Indiana
racinemeigsoh,Racine,Meigs,OH,45771.0,Ohio
meadows_of_danpatrickva,Meadows of Dan,Patrick,VA,24120.0,Virginia
mount_nebonicholaswv,Mount Nebo,Nicholas,WV,26679.0,West Virginia
freedomoutagamiewi,Freedom,Outagamie,WI,,Wisconsin
seaboardnorthamptonnc,Seaboard,Northampton,NC,27876.0,North Carolina
twain_hartetuolumneca,Twain Harte,Tuolumne,CA,95383.0,California
victoriavictoriatx,Victoria,Victoria,TX,77905.0,Texas
wellsburggrundyia,Wellsburg,Grundy,IA,50680.0,Iowa
pinejeffersonco,Pine,Jefferson,CO,80470.0,Colorado
hennepingarvinok,Hennepin,Garvin,OK,,Oklahoma
cedar_mountaintransylvanianc,Cedar Mountain,Transylvania,NC,28718.0,North Carolina
sunapeesullivannh,Sunapee,Sullivan,NH,3782.0,New Hampshire
tresckowcarbonpa,Tresckow,Carbon,PA,18254.0,Pennsylvania
aguilarlas_animasco,Aguilar,Las Animas,CO,81020.0,Colorado
hamilton_cityglennca,Hamilton City,Glenn,CA,95951.0,California
lymangraftonnh,Lyman,Grafton,NH,,New Hampshire
libertyalleghenypa,Liberty,Allegheny,PA,,Pennsylvania
town_of_gainesvillewyomingny,Town of Gainesville,Wyoming,NY,,New York
lamontgrantok,Lamont,Grant,OK,74643.0,Oklahoma
fawn_townshipalleghenypa,Fawn Township,Allegheny,PA,,Pennsylvania
greenvillemeriwetherga,Greenville,Meriwether,GA,30222.0,Georgia
marsbutlerpa,Mars,Butler,PA,16046.0,Pennsylvania
highlandsorangeny,Highlands,Orange,NY,,New York
willimanticwindhamct,Willimantic,Windham,CT,6226.0,Connecticut
battletownmeadeky,Battletown,Meade,KY,40104.0,Kentucky
dearylatahid,Deary,Latah,ID,83823.0,Idaho
chancellorcoffeeal,Chancellor,Coffee,AL,,Alabama
palmerellistx,Palmer,Ellis,TX,75152.0,Texas
chestnutloganil,Chestnut,Logan,IL,62518.0,Illinois
veronaessexnj,Verona,Essex,NJ,7044.0,New Jersey
florida_citymiami_dadefl,Florida City,Miami-Dade,FL,,Florida
placidacharlottefl,Placida,Charlotte,FL,33946.0,Florida
montpelierwilliamsoh,Montpelier,Williams,OH,43543.0,Ohio
alstonmontgomeryga,Alston,Montgomery,GA,30412.0,Georgia
hornitosmariposaca,Hornitos,Mariposa,CA,95325.0,California
french_gulchshastaca,French Gulch,Shasta,CA,96033.0,California
fargocassnd,Fargo,Cass,ND,58105.0,North Dakota
port_alleganymckeanpa,Port Allegany,McKean,PA,16743.0,Pennsylvania
sturgisunionky,Sturgis,Union,KY,42459.0,Kentucky
middleburgcaseyky,Middleburg,Casey,KY,42541.0,Kentucky
liverpoolonondagany,Liverpool,Onondaga,NY,13090.0,New York
shreveportcaddola,Shreveport,Caddo,LA,71129.0,Louisiana
rathbunappanooseia,Rathbun,Appanoose,IA,,Iowa
ivelfloydky,Ivel,Floyd,KY,41642.0,Kentucky
shady_covejacksonor,Shady Cove,Jackson,OR,97539.0,Oregon
president_townshipvenangopa,President Township,Venango,PA,,Pennsylvania
melvinsanilacmi,Melvin,Sanilac,MI,48454.0,Michigan
town_of_oxfordworcesterma,Town of Oxford,Worcester,MA,,Massachusetts
thompsonsullivanny,Thompson,Sullivan,NY,,New York
hamilton_townshipmckeanpa,Hamilton Township,McKean,PA,,Pennsylvania
perrytaylorfl,Perry,Taylor,FL,32348.0,Florida
canaanlitchfieldct,Canaan,Litchfield,CT,6018.0,Connecticut
mebanealamancenc,Mebane,Alamance,NC,27302.0,North Carolina
wildwoodjeffersonky,Wildwood,Jefferson,KY,,Kentucky
rangeleyfranklinme,Rangeley,Franklin,ME,4970.0,Maine
hardysharpar,Hardy,Sharp,AR,72542.0,Arkansas
denham_springslivingstonla,Denham Springs,Livingston,LA,70726.0,Louisiana
burnside_townshipcentrepa,Burnside Township,Centre,PA,,Pennsylvania
trentononeidany,Trenton,Oneida,NY,,New York
spring_hopenashnc,Spring Hope,Nash,NC,27882.0,North Carolina
scottvan_wertoh,Scott,Van Wert,OH,45886.0,Ohio
webster_grovessaint_louismo,Webster Groves,Saint Louis,MO,,Missouri
mc_clellanvillecharlestonsc,Mc Clellanville,Charleston,SC,,South Carolina
gila_bendmaricopaaz,Gila Bend,Maricopa,AZ,85337.0,Arizona
grand_junctiongreeneia,Grand Junction,Greene,IA,50107.0,Iowa
chesapeakekanawhawv,Chesapeake,Kanawha,WV,,West Virginia
chevy_chase_villagemontgomerymd,Chevy Chase Village,Montgomery,MD,,Maryland
pascagoulajacksonms,Pascagoula,Jackson,MS,39581.0,Mississippi
harbor_beachhuronmi,Harbor Beach,Huron,MI,48441.0,Michigan
goodviewbedfordva,Goodview,Bedford,VA,24095.0,Virginia
covingtonwyomingny,Covington,Wyoming,NY,,New York
cape_coralleefl,Cape Coral,Lee,FL,33993.0,Florida
south_philipsburgcentrepa,South Philipsburg,Centre,PA,,Pennsylvania
la_crosserushks,La Crosse,Rush,KS,67548.0,Kansas
castaliaerieoh,Castalia,Erie,OH,44824.0,Ohio
vanportbeaverpa,Vanport,Beaver,PA,,Pennsylvania
conquestcayugany,Conquest,Cayuga,NY,,New York
chiloclermontoh,Chilo,Clermont,OH,45112.0,Ohio
star_lakevilaswi,Star Lake,Vilas,WI,54561.0,Wisconsin
murphycherokeenc,Murphy,Cherokee,NC,28906.0,North Carolina
mansfieldburlingtonnj,Mansfield,Burlington,NJ,,New Jersey
ravenelcharlestonsc,Ravenel,Charleston,SC,29470.0,South Carolina
amesmajorok,Ames,Major,OK,73718.0,Oklahoma
warrenvilledu_pageil,Warrenville,Du Page,IL,,Illinois
geistowncambriapa,Geistown,Cambria,PA,,Pennsylvania
peachamcaledoniavt,Peacham,Caledonia,VT,5862.0,Vermont
freemansburgnorthamptonpa,Freemansburg,Northampton,PA,,Pennsylvania
alleganycoosor,Allegany,Coos,OR,,Oregon
swainsboroemanuelga,Swainsboro,Emanuel,GA,30401.0,Georgia
burlingtonalfalfaok,Burlington,Alfalfa,OK,73722.0,Oklahoma
robertsjeffersonid,Roberts,Jefferson,ID,83444.0,Idaho
duffieldscottva,Duffield,Scott,VA,24244.0,Virginia
hawleyfranklinma,Hawley,Franklin,MA,,Massachusetts
busseymarionia,Bussey,Marion,IA,50044.0,Iowa
fairfield_harbourcravennc,Fairfield Harbour,Craven,NC,,North Carolina
rosetonorthamptonpa,Roseto,Northampton,PA,,Pennsylvania
jackson_townshipsnyderpa,Jackson Township,Snyder,PA,,Pennsylvania
faithrowannc,Faith,Rowan,NC,,North Carolina
maceodaviessky,Maceo,Daviess,KY,42355.0,Kentucky
mockingbird_valleyjeffersonky,Mockingbird Valley,Jefferson,KY,,Kentucky
johnston_citywilliamsonil,Johnston City,Williamson,IL,62951.0,Illinois
summersideclermontoh,Summerside,Clermont,OH,,Ohio
haslettarranttx,Haslet,Tarrant,TX,76052.0,Texas
macclennybakerfl,Macclenny,Baker,FL,32063.0,Florida
oregonogleil,Oregon,Ogle,IL,61061.0,Illinois
three_riverslive_oaktx,Three Rivers,Live Oak,TX,78071.0,Texas
tahoe_vistaplacerca,Tahoe Vista,Placer,CA,96148.0,California
waynesteubenny,Wayne,Steuben,NY,14893.0,New York
zionlakeil,Zion,Lake,IL,60099.0,Illinois
middlevillebarrymi,Middleville,Barry,MI,49333.0,Michigan
lorainemitchelltx,Loraine,Mitchell,TX,79532.0,Texas
jennings_lodgeclackamasor,Jennings Lodge,Clackamas,OR,,Oregon
ohiopylefayettepa,Ohiopyle,Fayette,PA,15470.0,Pennsylvania
chevy_chase_heightsindianapa,Chevy Chase Heights,Indiana,PA,,Pennsylvania
bettsvillesenecaoh,Bettsville,Seneca,OH,44815.0,Ohio
carletonthayerne,Carleton,Thayer,NE,68326.0,Nebraska
italyyatesny,Italy,Yates,NY,,New York
hanaleikauaihi,Hanalei,Kauai,HI,96714.0,Hawaii
wilson_conococheaguewashingtonmd,Wilson-Conococheague,Washington,MD,,Maryland
kirklandoneidany,Kirkland,Oneida,NY,,New York
woodfordcarolineva,Woodford,Caroline,VA,22580.0,Virginia
tuckahoewestchesterny,Tuckahoe,Westchester,NY,10707.0,New York
atokaatokaok,Atoka,Atoka,OK,74525.0,Oklahoma
panamalefloreok,Panama,LeFlore,OK,,Oklahoma
albionoswegony,Albion,Oswego,NY,,New York
oxfordmarquettewi,Oxford,Marquette,WI,,Wisconsin
hayes_centerhayesne,Hayes Center,Hayes,NE,69032.0,Nebraska
china_townshipsaint_clairmi,China Township,Saint Clair,MI,,Michigan
branch_townshipschuylkillpa,Branch Township,Schuylkill,PA,,Pennsylvania
waltonbooneky,Walton,Boone,KY,41094.0,Kentucky
fort_washingtonprince_georgesmd,Fort Washington,Prince Georges,MD,,Maryland
whipps_millgatejeffersonky,Whipps Millgate,Jefferson,KY,,Kentucky
reinbeckgrundyia,Reinbeck,Grundy,IA,50669.0,Iowa
little_chuteoutagamiewi,Little Chute,Outagamie,WI,54140.0,Wisconsin
marlboroughhartfordct,Marlborough,Hartford,CT,6447.0,Connecticut
la_grangewalworthwi,La Grange,Walworth,WI,,Wisconsin
cross_roadsdentontx,Cross Roads,Denton,TX,,Texas
vanndalecrossar,Vanndale,Cross,AR,,Arkansas
lawrencenuckollsne,Lawrence,Nuckolls,NE,68957.0,Nebraska
plainviewyellar,Plainview,Yell,AR,72857.0,Arkansas
byronolmstedmn,Byron,Olmsted,MN,55920.0,Minnesota
new_hyde_parknassauny,New Hyde Park,Nassau,NY,11042.0,New York
pembroke_pinesbrowardfl,Pembroke Pines,Broward,FL,33028.0,Florida
charlestonpenobscotme,Charleston,Penobscot,ME,4422.0,Maine
scarsdalewestchesterny,Scarsdale,Westchester,NY,10583.0,New York
ozarkdaleal,Ozark,Dale,AL,36360.0,Alabama
burkedanewi,Burke,Dane,WI,,Wisconsin
holtclaymo,Holt,Clay,MO,64048.0,Missouri
warminsterbuckspa,Warminster,Bucks,PA,18974.0,Pennsylvania
hot_springsfall_riversd,Hot Springs,Fall River,SD,57747.0,South Dakota
sneads_ferryonslownc,Sneads Ferry,Onslow,NC,28460.0,North Carolina
lower_allen_townshipcumberlandpa,Lower Allen Township,Cumberland,PA,,Pennsylvania
logan_elm_villagepickawayoh,Logan Elm Village,Pickaway,OH,,Ohio
hazletonbuchanania,Hazleton,Buchanan,IA,50641.0,Iowa
cullodencabellwv,Culloden,Cabell,WV,25510.0,West Virginia
quinebaugwindhamct,Quinebaug,Windham,CT,6262.0,Connecticut
rosedalerussellva,Rosedale,Russell,VA,24280.0,Virginia
darienmcintoshga,Darien,McIntosh,GA,31305.0,Georgia
tenmiledouglasor,Tenmile,Douglas,OR,97481.0,Oregon
young_townshipindianapa,Young Township,Indiana,PA,,Pennsylvania
addisonwashingtonwi,Addison,Washington,WI,,Wisconsin
harrington_parkbergennj,Harrington Park,Bergen,NJ,7640.0,New Jersey
edgewaterjeffersonal,Edgewater,Jefferson,AL,,Alabama
morris_townshipgreenepa,Morris Township,Greene,PA,,Pennsylvania
mira_lomariversideca,Mira Loma,Riverside,CA,91752.0,California
brooklinehillsboroughnh,Brookline,Hillsborough,NH,3033.0,New Hampshire
irvingtonlancasterva,Irvington,Lancaster,VA,22480.0,Virginia
engelhardhydenc,Engelhard,Hyde,NC,27824.0,North Carolina
glasgowrockbridgeva,Glasgow,Rockbridge,VA,24555.0,Virginia
faterockwalltx,Fate,Rockwall,TX,75132.0,Texas
tredyffrinchesterpa,Tredyffrin,Chester,PA,,Pennsylvania
dodgetrempealeauwi,Dodge,Trempealeau,WI,54625.0,Wisconsin
wilkesborowilkesnc,Wilkesboro,Wilkes,NC,28697.0,North Carolina
town_of_poughkeepsiedutchessny,Town of Poughkeepsie,Dutchess,NY,,New York
park_hillcherokeeok,Park Hill,Cherokee,OK,74451.0,Oklahoma
nogalessanta_cruzaz,Nogales,Santa Cruz,AZ,85621.0,Arizona
mount_healthy_heightshamiltonoh,Mount Healthy Heights,Hamilton,OH,,Ohio
archero_brienia,Archer,O Brien,IA,,Iowa
lyndhurstaugustava,Lyndhurst,Augusta,VA,22952.0,Virginia
lavalletteoceannj,Lavallette,Ocean,NJ,8735.0,New Jersey
coaldalefremontco,Coaldale,Fremont,CO,81222.0,Colorado
axtonhenryva,Axton,Henry,VA,24054.0,Virginia
east_hanovermorrisnj,East Hanover,Morris,NJ,7936.0,New Jersey
honey_creekpottawattamieia,Honey Creek,Pottawattamie,IA,51542.0,Iowa
cliftonwaynetn,Clifton,Wayne,TN,38425.0,Tennessee
middleburgclayfl,Middleburg,Clay,FL,32068.0,Florida
mundy_townshipgeneseemi,Mundy Township,Genesee,MI,,Michigan
rockvilleshermanne,Rockville,Sherman,NE,68871.0,Nebraska
dixonleeil,Dixon,Lee,IL,61021.0,Illinois
somerskenoshawi,Somers,Kenosha,WI,,Wisconsin
terre_hilllancasterpa,Terre Hill,Lancaster,PA,17581.0,Pennsylvania
dalevilledelawarein,Daleville,Delaware,IN,47334.0,Indiana
jeromeyavapaiaz,Jerome,Yavapai,AZ,86331.0,Arizona
rossieclayia,Rossie,Clay,IA,,Iowa
richlandspencerin,Richland,Spencer,IN,47634.0,Indiana
east_norwegian_townshipschuylkillpa,East Norwegian Township,Schuylkill,PA,,Pennsylvania
talalarogersok,Talala,Rogers,OK,74080.0,Oklahoma
amitetangipahoala,Amite,Tangipahoa,LA,70422.0,Louisiana
olarbambergsc,Olar,Bamberg,SC,29843.0,South Carolina
westportgrays_harborwa,Westport,Grays Harbor,WA,98595.0,Washington
benton_ridgehancockoh,Benton Ridge,Hancock,OH,45816.0,Ohio
seiad_valleysiskiyouca,Seiad Valley,Siskiyou,CA,96086.0,California
gazellesiskiyouca,Gazelle,Siskiyou,CA,96034.0,California
harrisvillebutlerpa,Harrisville,Butler,PA,16038.0,Pennsylvania
willardswicomicomd,Willards,Wicomico,MD,21874.0,Maryland
rock_hillsaint_louismo,Rock Hill,Saint Louis,MO,,Missouri
hazel_dell_northclarkwa,Hazel Dell North,Clark,WA,,Washington
crescent_millsplumasca,Crescent Mills,Plumas,CA,95934.0,California
colrainfranklinma,Colrain,Franklin,MA,1340.0,Massachusetts
provincetownbarnstablema,Provincetown,Barnstable,MA,2657.0,Massachusetts
troutvillebotetourtva,Troutville,Botetourt,VA,24175.0,Virginia
emmetholtne,Emmet,Holt,NE,68734.0,Nebraska
smithfield_townshipbradfordpa,Smithfield Township,Bradford,PA,,Pennsylvania
arlingtonmiddlesexma,Arlington,Middlesex,MA,2476.0,Massachusetts
town_of_montgomeryorangeny,Town of Montgomery,Orange,NY,,New York
brunswickessexvt,Brunswick,Essex,VT,,Vermont
washington_grovemontgomerymd,Washington Grove,Montgomery,MD,20880.0,Maryland
heritage_hillsdouglasco,Heritage Hills,Douglas,CO,,Colorado
milroyredwoodmn,Milroy,Redwood,MN,56263.0,Minnesota
wallaceharrisonwv,Wallace,Harrison,WV,26448.0,West Virginia
fayettevillecumberlandnc,Fayetteville,Cumberland,NC,28314.0,North Carolina
deltadeltaco,Delta,Delta,CO,81416.0,Colorado
burnsvilleyanceync,Burnsville,Yancey,NC,28714.0,North Carolina
east_tawasioscomi,East Tawas,Iosco,MI,48730.0,Michigan
philadelphialoudontn,Philadelphia,Loudon,TN,37846.0,Tennessee
auburndalepolkfl,Auburndale,Polk,FL,33823.0,Florida
middleburynew_havenct,Middlebury,New Haven,CT,6762.0,Connecticut
runaway_baywisetx,Runaway Bay,Wise,TX,,Texas
hidden_valley_lakelakeca,Hidden Valley Lake,Lake,CA,95467.0,California
fairfieldessexnj,Fairfield,Essex,NJ,7004.0,New Jersey
butterfieldwatonwanmn,Butterfield,Watonwan,MN,56120.0,Minnesota
marengoiowaia,Marengo,Iowa,IA,52301.0,Iowa
woolwinepatrickva,Woolwine,Patrick,VA,24185.0,Virginia
new_kentnew_kentva,New Kent,New Kent,VA,23124.0,Virginia
nashotahwaukeshawi,Nashotah,Waukesha,WI,53058.0,Wisconsin
robsonfayettewv,Robson,Fayette,WV,25173.0,West Virginia
hollywoodcharlestonsc,Hollywood,Charleston,SC,29449.0,South Carolina
danvilletwiggsga,Danville,Twiggs,GA,31017.0,Georgia
sag_harborsuffolkny,Sag Harbor,Suffolk,NY,11963.0,New York
somersetgunnisonco,Somerset,Gunnison,CO,81434.0,Colorado
georgetownscottky,Georgetown,Scott,KY,40324.0,Kentucky
greshamyorkne,Gresham,York,NE,68367.0,Nebraska
plauchevilleavoyellesla,Plaucheville,Avoyelles,LA,71362.0,Louisiana
waleshampdenma,Wales,Hampden,MA,1081.0,Massachusetts
north_aurorakaneil,North Aurora,Kane,IL,60542.0,Illinois
bloomfield_townshipcrawfordpa,Bloomfield Township,Crawford,PA,,Pennsylvania
new_bavariahenryoh,New Bavaria,Henry,OH,43548.0,Ohio
ontariowayneny,Ontario,Wayne,NY,14519.0,New York
thomsonmcduffiega,Thomson,McDuffie,GA,30824.0,Georgia
fargomonroear,Fargo,Monroe,AR,,Arkansas
saint_germainvilaswi,Saint Germain,Vilas,WI,54558.0,Wisconsin
harrisonpotterpa,Harrison,Potter,PA,,Pennsylvania
lepantopoinsettar,Lepanto,Poinsett,AR,72354.0,Arkansas
beamangrundyia,Beaman,Grundy,IA,50609.0,Iowa
custercustersd,Custer,Custer,SD,57730.0,South Dakota
rose_hillleeva,Rose Hill,Lee,VA,24281.0,Virginia
lower_chanceford_townshipyorkpa,Lower Chanceford Township,York,PA,,Pennsylvania
ivorsouthamptonva,Ivor,Southampton,VA,23866.0,Virginia
tiptontulareca,Tipton,Tulare,CA,93272.0,California
portlandsumnertn,Portland,Sumner,TN,37148.0,Tennessee
pleasant_hillpolkia,Pleasant Hill,Polk,IA,50327.0,Iowa
clover_townshipjeffersonpa,Clover Township,Jefferson,PA,,Pennsylvania
evendalehamiltonoh,Evendale,Hamilton,OH,,Ohio
boise_citycimarronok,Boise City,Cimarron,OK,73933.0,Oklahoma
pine_islandgoodhuemn,Pine Island,Goodhue,MN,55963.0,Minnesota
chatham_townshipmorrisnj,Chatham Township,Morris,NJ,,New Jersey
republicfayettepa,Republic,Fayette,PA,15475.0,Pennsylvania
jonescassmi,Jones,Cass,MI,49061.0,Michigan
lexingtonleetx,Lexington,Lee,TX,78947.0,Texas
springcrawfordpa,Spring,Crawford,PA,,Pennsylvania
addystonhamiltonoh,Addyston,Hamilton,OH,45001.0,Ohio
clearfieldclearfieldpa,Clearfield,Clearfield,PA,16830.0,Pennsylvania
garibalditillamookor,Garibaldi,Tillamook,OR,97118.0,Oregon
madisonrockinghamnc,Madison,Rockingham,NC,27025.0,North Carolina
pleasant_grovejeffersonal,Pleasant Grove,Jefferson,AL,35127.0,Alabama
peoriamaricopaaz,Peoria,Maricopa,AZ,85383.0,Arizona
town_of_franklinvillecattaraugusny,Town of Franklinville,Cattaraugus,NY,,New York
tickfawtangipahoala,Tickfaw,Tangipahoa,LA,70466.0,Louisiana
