Date,RegionName,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1996-04-30,120957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,69800,120000,185400,211100,,140400,70800,102900,140400,194600,200300,,,,,
1996-04-30,121075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,69400,85200,134500,155100,,105600,74300,66900,105600,115600,163500,,,,,
1996-04-30,121211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,255900,287700,342800,414400,308100,243200,263300,308100,315900,389700,,,,,
1996-04-30,121248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,309200,359800,410700,563300,402100,333500,,402100,402100,580000,,,,,
1996-04-30,121373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,169900,207000,224900,,190300,146400,159500,190300,213800,229000,,,,,
1996-04-30,121402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,263900,337900,,298600,235400,,298600,298600,372900,,,,,
1996-04-30,121410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,100900,131200,162300,,128900,97000,,128900,136200,183700,,,,,
1996-04-30,121419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,135900,155300,194400,,151900,114700,167800,151900,149600,,,,,,
1996-04-30,121489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,168200,212200,255100,,193100,119300,149500,193100,218000,243200,,,,,
1996-04-30,121553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,150500,197700,237500,265800,324100,237300,184600,181400,237300,242500,300500,,,,,
1996-04-30,121628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,79300,117400,136800,172600,122500,88300,63200,122500,128100,154400,,,,,
1996-04-30,12207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,163500,177600,201700,166800,126800,,166800,173100,197900,,,,,
1996-04-30,12330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,131600,,,129000,107700,,129000,129000,156200,,,,,
1996-04-30,123423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,53200,60700,,,53800,42700,,53800,57500,70700,,,,,
1996-04-30,123468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,62100,77700,88400,,76200,63500,68100,76200,77700,86000,,,,,
1996-04-30,123471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,41800,49400,65800,,47300,40100,38100,47300,48800,63300,,,,,
1996-04-30,123507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,66600,85300,169000,267700,88500,60500,,88500,88400,166300,,,,,
1996-04-30,123575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,109900,171500,294400,422400,956500,,,,,434500,434100,,,,,
1996-04-30,123594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,135800,184900,,173800,,,173800,184400,294300,,,,,
1996-04-30,123600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,80700,134500,204600,,116200,70900,87900,116200,146900,176700,,,,,
1996-04-30,123612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,109100,182400,,,,158000,,157500,158000,,238500,,,,,
1996-04-30,123667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,37800,58500,74600,,53600,38500,,53600,53600,,,,,,
1996-04-30,123748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,38200,43600,52700,,42600,,,42600,42600,49800,,,,,
1996-04-30,123765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,179400,104300,,179400,184500,,,,,,
1996-04-30,123871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,47800,65900,,49300,,,49300,49300,65600,,,,,
1996-04-30,123888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,43900,78900,97600,,77900,52900,,77900,77900,103100,,,,,
1996-04-30,123890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,47000,54900,64500,,55400,47900,48800,55400,57100,65100,,,,,
1996-04-30,12390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,198000,242000,,,217800,165400,,217800,220800,296000,,,,,
1996-04-30,123986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,50900,67500,111200,,71600,52600,,71600,71600,110700,,,,,
1996-04-30,124024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,54100,99600,289500,385200,,246100,65700,75100,246100,295900,,,,,,
1996-04-30,124025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,145200,,,133200,,,133200,149700,169900,,,,,
1996-04-30,124068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000,,,,,,,,73100,,,,,
1996-04-30,124076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,170800,189600,,162800,,,162800,176700,215200,,,,,
1996-04-30,124085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,57600,,,55800,44600,,55800,55900,62800,,,,,
1996-04-30,124173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,80300,98600,,,90800,,111100,90800,87100,129000,,,,,
1996-04-30,124178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,82000,106600,,89500,56800,,89500,89500,128700,,,,,
1996-04-30,124222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,62000,106500,,76200,51400,,76200,78200,113700,,,,,
1996-04-30,124243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,45800,52800,75900,41700,34900,,41700,41700,53000,,,,,
1996-04-30,124268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,37100,43300,,,41300,33900,,41300,41300,,,,,,
1996-04-30,124309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,45600,63300,70000,,62400,48200,,62400,62500,72200,,,,,
1996-04-30,124381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,113000,131600,155500,85900,,,85900,107800,121700,,,,,
1996-04-30,124505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,74600,113100,,83300,60300,,83300,83300,119000,,,,,
1996-04-30,124508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,98500,162700,,,120000,42200,43000,120000,153200,185300,,,,,
1996-04-30,124578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,40700,46000,54000,,45300,39000,,45300,45300,,,,,,
1996-04-30,124600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,111000,141400,170600,126400,101100,,126400,127900,157900,,,,,
1996-04-30,124618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,80800,108600,,,85200,63900,72900,85200,91800,116400,,,,,
1996-04-30,124652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,165700,607900,,,336100,159300,163500,336100,986600,,,,,,
1996-04-30,124662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,106700,,,,135800,,,135800,167600,267200,,,,,
1996-04-30,124713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,56800,,,,52900,,52700,52900,,68000,,,,,
1996-04-30,124725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,46000,56600,80300,,56100,46600,,56100,56000,81700,,,,,
1996-04-30,124750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,56000,68200,,,66200,52500,57600,66200,68300,74800,,,,,
1996-04-30,124797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,124300,160800,213900,136400,,,136400,154100,,,,,,
1996-04-30,124802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,46300,57200,78100,,58100,45300,,58100,61000,85400,,,,,
1996-04-30,124811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,159200,181100,,,,48100,,155500,163100,,,,,
1996-04-30,124820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,63100,72200,,,68300,51500,,68300,69400,,,,,,
1996-04-30,124846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,50000,61300,,,,,,,,
1996-04-30,124847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,98100,128200,174000,,138000,91800,99000,138000,139600,192000,,,,,
1996-04-30,124860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,50400,66400,79600,,66200,52800,,66200,66600,80800,,,,,
1996-04-30,124905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,45000,39800,,45000,45000,71400,,,,,
1996-04-30,124914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,71500,73500,,70300,,,70300,70300,76600,,,,,
1996-04-30,124921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,65100,,,,,56100,54600,,,108500,,,,,
1996-04-30,124944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,29800,34900,103300,,,33500,29400,33400,33500,,65600,,,,,
1996-04-30,124967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,43300,,,40400,,,40400,40400,47600,,,,,
1996-04-30,124989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,41300,,61400,,,40900,,,,62400,,,,,
1996-04-30,124991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,51400,63300,,,,,,,66500,,,,,
1996-04-30,125021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,81600,96000,168500,,97000,82400,,97000,97000,125500,,,,,
1996-04-30,125044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,59000,71400,114600,,69400,57000,,69400,69500,98500,,,,,
1996-04-30,125047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72900,109800,103700,,,,,,98900,,,,,
1996-04-30,12514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,100500,133600,183200,203100,,181900,131400,,181900,181900,238800,,,,,
1996-04-30,125141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,61000,80000,103900,,77900,60600,81800,77900,77300,90200,,,,,
1996-04-30,125152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,66800,108800,135300,,,104000,63500,121000,104000,84300,161300,,,,,
1996-04-30,125172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52700,,,,,,,,,,,,,,
1996-04-30,125181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,39000,45000,58700,,45200,37900,,45200,45200,54600,,,,,
1996-04-30,125198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,123600,171900,249200,154500,111800,,154500,156800,226100,,,,,
1996-04-30,125218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,70100,,,66800,,,66800,66800,114400,,,,,
1996-04-30,125257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,61600,82100,107500,149200,90500,71400,58700,90500,93200,119500,,,,,
1996-04-30,125385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,41600,51900,65500,,47200,,,47200,47200,62800,,,,,
1996-04-30,125397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,91000,107900,,,106400,88700,,106400,106400,136200,,,,,
1996-04-30,125455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,53700,,,53700,53700,63000,,,,,
1996-04-30,125478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,56400,72600,,,67600,51700,,67600,69500,,,,,,
1996-04-30,125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,52300,64000,84500,,65400,53300,55400,65400,67600,84500,,,,,
1996-04-30,125531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,58000,85300,117400,141600,97000,70600,,97000,97000,129900,,,,,
1996-04-30,125591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,54100,62400,97800,127800,,79600,57300,84000,79600,73000,117300,,,,,
1996-04-30,125593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,80700,123300,222300,669400,154300,89400,,154300,159900,507100,,,,,
1996-04-30,125594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,71800,90400,,69200,,,69200,75300,98200,,,,,
1996-04-30,125595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,132100,196800,,169700,99800,,169700,169700,389400,,,,,
1996-04-30,125604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,85100,89800,,87000,70600,,87000,87000,116100,,,,,
1996-04-30,125623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,36600,52800,82300,,,66200,44900,64900,66200,128400,91000,,,,,
1996-04-30,125629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,79300,70900,,79300,80700,94500,,,,,
1996-04-30,125649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,104500,,,,123400,93100,,123400,123500,,,,,,
1996-04-30,125663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,39500,45000,,,43800,35400,,43800,43800,50900,,,,,
1996-04-30,125695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,91300,112000,135800,103300,76800,,103300,103300,128700,,,,,
1996-04-30,125698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,230300,425800,,,292900,182200,264400,292900,,,,,,,
1996-04-30,125840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,125855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,58700,94300,147500,,105100,61000,,105100,105100,168800,,,,,
1996-04-30,125884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,77700,,,,,,,,85400,,,,,
1996-04-30,125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,71300,87100,,,78800,59000,59100,78800,79200,116300,,,,,
1996-04-30,125932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,64300,70500,66800,122500,,73700,54800,,73700,70900,137800,,,,,
1996-04-30,125937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,67500,,,,,,,63400,,,,,
1996-04-30,125953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,78100,,,,,
1996-04-30,125976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,42500,86500,105300,,61400,41700,45300,61400,103100,105400,,,,,
1996-04-30,125993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,45000,49500,,45200,36500,,45200,45200,51500,,,,,
1996-04-30,126042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,41400,76500,,,71000,41400,41100,71000,79300,89200,,,,,
1996-04-30,126043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,117300,169500,,145900,97600,,145900,146000,,,,,,
1996-04-30,126044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,60700,100400,,,96000,58700,,96000,98100,255500,,,,,
1996-04-30,126045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,62000,,,62600,57700,,62600,62600,82500,,,,,
1996-04-30,126056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,59000,77100,113100,156800,82300,60500,,82300,84800,116700,,,,,
1996-04-30,126069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,99900,124800,,104600,86100,,104600,104700,136200,,,,,
1996-04-30,126071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,181400,224000,,,209200,145600,,209200,219300,305700,,,,,
1996-04-30,126082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,40400,68600,82400,112800,,78000,58800,60500,78000,80300,103400,,,,,
1996-04-30,126149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,126400,150500,,116100,89800,,116100,119600,150300,,,,,
1996-04-30,126155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,48500,62000,,48700,,,48700,48700,61700,,,,,
1996-04-30,126162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,54900,92800,144600,,96800,,35000,96800,104000,161600,,,,,
1996-04-30,126218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,70500,91100,148400,,81000,,,81000,84500,136300,,,,,
1996-04-30,126230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,67000,86500,,,87300,67600,78200,87300,93400,168400,,,,,
1996-04-30,126236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,123800,164700,329600,,149100,78800,,149100,138500,314400,,,,,
1996-04-30,126242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,105100,121300,,111700,99700,,111700,111700,,,,,,
1996-04-30,126244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,75200,94900,132300,,84800,70700,,84800,89000,116700,,,,,
1996-04-30,126258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,59900,,,59100,48200,,59100,59500,67100,,,,,
1996-04-30,126264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,45600,63600,85300,109000,66500,45200,,66500,68600,105800,,,,,
1996-04-30,126292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,31800,,44200,49600,,,32600,,,,49600,,,,,
1996-04-30,126306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,67100,89200,116200,,88900,71400,,88900,91100,111100,,,,,
1996-04-30,126341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,61000,64400,,61400,51700,,61400,61400,70100,,,,,
1996-04-30,126350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,47200,69500,,,68300,48300,,68300,68300,77200,,,,,
1996-04-30,126395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,49100,80600,149700,,,105200,70700,81900,105200,156700,161900,,,,,
1996-04-30,126471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,91000,134400,184600,,121000,74000,83800,121000,140000,198300,,,,,
